run_id,qc_level,evaluation_type,nominal_value,measured_value,units,percent_bias,replicate_number,injection_index,analyte_area,is_area,area_ratio,retention_time,manual_integration,pass_fail,acceptance_limit_lower,acceptance_limit_upper,ingest_id,source_row
R00026,high_qc,quantitative,200.0,199.2949,ng/mL,-0.3525,1,5,152447.1,152986.5,0.99647,4.226,0,pass,-15.0,15.0,,synthetic:R00026:high_qc:1
R00026,high_qc,quantitative,200.0,191.4541,ng/mL,-4.2729,2,6,141673.1,147996.9,0.95727,4.238,0,pass,-15.0,15.0,,synthetic:R00026:high_qc:2
R00027,low_qc,quantitative,6.0,6.1354,ng/mL,2.2565,1,1,153133.5,149754.3,1.02257,4.198,0,pass,-15.0,15.0,,synthetic:R00027:low_qc:1
R00027,low_qc,quantitative,6.0,5.9435,ng/mL,-0.9415,2,2,146920.8,148317.2,0.99059,4.143,0,pass,-15.0,15.0,,synthetic:R00027:low_qc:2
R00027,mid_qc,quantitative,150.0,148.1547,ng/mL,-1.2302,1,3,149224.6,151083.2,0.9877,4.264,0,pass,-15.0,15.0,,synthetic:R00027:mid_qc:1
R00027,mid_qc,quantitative,150.0,141.7963,ng/mL,-5.4691,2,4,131860.9,139489.7,0.94531,4.21,0,pass,-15.0,15.0,,synthetic:R00027:mid_qc:2
R00027,high_qc,quantitative,400.0,401.0031,ng/mL,0.2508,1,5,155452.1,155063.2,1.00251,4.218,0,pass,-15.0,15.0,,synthetic:R00027:high_qc:1
R00027,high_qc,quantitative,400.0,379.0354,ng/mL,-5.2411,2,6,136733.7,144296.5,0.94759,4.217,0,pass,-15.0,15.0,,synthetic:R00027:high_qc:2
R00028,low_qc,quantitative,3.0,2.9558,ng/mL,-1.4722,1,1,155208.8,157527.9,0.98528,4.247,0,pass,-15.0,15.0,,synthetic:R00028:low_qc:1
R00028,low_qc,quantitative,3.0,3.1117,ng/mL,3.7247,2,2,151830.3,146378.2,1.03725,4.194,0,pass,-15.0,15.0,,synthetic:R00028:low_qc:2
R00028,mid_qc,quantitative,30.0,30.3276,ng/mL,1.092,1,3,151996.6,150354.7,1.01092,4.208,0,pass,-15.0,15.0,,synthetic:R00028:mid_qc:1
R00028,mid_qc,quantitative,30.0,30.4449,ng/mL,1.483,2,4,155598.4,153324.6,1.01483,4.234,0,pass,-15.0,15.0,,synthetic:R00028:mid_qc:2
R00028,high_qc,quantitative,80.0,82.5606,ng/mL,3.2007,1,5,136181.5,131957.9,1.03201,4.188,0,pass,-15.0,15.0,,synthetic:R00028:high_qc:1
R00028,high_qc,quantitative,80.0,81.7327,ng/mL,2.1658,2,6,152733.1,149495.3,1.02166,4.209,0,pass,-15.0,15.0,,synthetic:R00028:high_qc:2
R00029,low_qc,quantitative,1.5,1.5161,ng/mL,1.0767,1,1,152190.6,150569.5,1.01077,4.221,0,pass,-15.0,15.0,,synthetic:R00029:low_qc:1
R00029,low_qc,quantitative,1.5,1.5629,ng/mL,4.1957,2,2,155899.3,149621.5,1.04196,4.199,0,pass,-15.0,15.0,,synthetic:R00029:low_qc:2
R00029,mid_qc,quantitative,75.0,79.5429,ng/mL,6.0572,1,3,150478.5,141884.3,1.06057,4.212,0,pass,-15.0,15.0,,synthetic:R00029:mid_qc:1
R00029,mid_qc,quantitative,75.0,82.2239,ng/mL,9.6319,2,4,163968.9,149563.1,1.09632,4.21,0,pass,-15.0,15.0,,synthetic:R00029:mid_qc:2
R00029,high_qc,quantitative,200.0,208.1067,ng/mL,4.0533,1,5,158831.9,152644.7,1.04053,4.232,0,pass,-15.0,15.0,,synthetic:R00029:high_qc:1
R00029,high_qc,quantitative,200.0,215.1998,ng/mL,7.5999,2,6,159507.9,148241.7,1.076,4.206,0,pass,-15.0,15.0,,synthetic:R00029:high_qc:2
R00030,low_qc,quantitative,6.0,5.9014,ng/mL,-1.6434,1,1,147115.4,149573.5,0.98357,4.176,0,pass,-15.0,15.0,,synthetic:R00030:low_qc:1
R00030,low_qc,quantitative,6.0,5.9956,ng/mL,-0.0737,2,2,148763.2,148873.0,0.99926,4.228,0,pass,-15.0,15.0,,synthetic:R00030:low_qc:2
R00030,mid_qc,quantitative,150.0,154.3502,ng/mL,2.9001,1,3,148222.9,144045.3,1.029,4.212,0,pass,-15.0,15.0,,synthetic:R00030:mid_qc:1
R00030,mid_qc,quantitative,150.0,144.2461,ng/mL,-3.836,2,4,144876.2,150655.3,0.96164,4.207,0,pass,-15.0,15.0,,synthetic:R00030:mid_qc:2
R00030,high_qc,quantitative,400.0,409.2586,ng/mL,2.3146,1,5,155264.0,151751.5,1.02315,4.199,0,pass,-15.0,15.0,,synthetic:R00030:high_qc:1
R00030,high_qc,quantitative,400.0,387.323,ng/mL,-3.1692,2,6,153362.3,158381.8,0.96831,4.166,0,pass,-15.0,15.0,,synthetic:R00030:high_qc:2
R00031,low_qc,quantitative,3.0,3.0939,ng/mL,3.1297,1,1,156396.6,151650.4,1.0313,4.19,0,pass,-15.0,15.0,,synthetic:R00031:low_qc:1
R00031,low_qc,quantitative,3.0,3.1018,ng/mL,3.3946,2,2,148997.9,144106.0,1.03395,4.232,0,pass,-15.0,15.0,,synthetic:R00031:low_qc:2
R00031,mid_qc,quantitative,30.0,29.647,ng/mL,-1.1766,1,3,154944.6,156789.5,0.98823,4.164,0,pass,-15.0,15.0,,synthetic:R00031:mid_qc:1
R00031,mid_qc,quantitative,30.0,30.7292,ng/mL,2.4306,2,4,151872.8,148268.9,1.02431,4.196,0,pass,-15.0,15.0,,synthetic:R00031:mid_qc:2
R00031,high_qc,quantitative,80.0,79.3656,ng/mL,-0.793,1,5,165879.2,167205.3,0.99207,4.211,0,pass,-15.0,15.0,,synthetic:R00031:high_qc:1
R00031,high_qc,quantitative,80.0,83.3526,ng/mL,4.1908,2,6,141923.6,136215.1,1.04191,4.221,0,pass,-15.0,15.0,,synthetic:R00031:high_qc:2
R00032,low_qc,quantitative,1.5,1.5682,ng/mL,4.548,1,1,143132.5,136906.0,1.04548,4.22,0,pass,-15.0,15.0,,synthetic:R00032:low_qc:1
R00032,low_qc,quantitative,1.5,1.575,ng/mL,4.997,2,2,161872.9,154169.0,1.04997,4.202,0,pass,-15.0,15.0,,synthetic:R00032:low_qc:2
R00032,mid_qc,quantitative,75.0,79.2502,ng/mL,5.667,1,3,158286.5,149797.5,1.05667,4.187,0,pass,-15.0,15.0,,synthetic:R00032:mid_qc:1
R00032,mid_qc,quantitative,75.0,74.6417,ng/mL,-0.4778,2,4,144974.4,145670.3,0.99522,4.198,0,pass,-15.0,15.0,,synthetic:R00032:mid_qc:2
R00032,high_qc,quantitative,200.0,211.5583,ng/mL,5.7792,1,5,149159.9,141010.7,1.05779,4.214,0,pass,-15.0,15.0,,synthetic:R00032:high_qc:1
R00032,high_qc,quantitative,200.0,210.7344,ng/mL,5.3672,2,6,150236.0,142583.3,1.05367,4.205,0,pass,-15.0,15.0,,synthetic:R00032:high_qc:2
R00033,low_qc,quantitative,6.0,5.7122,ng/mL,-4.7961,1,1,133223.6,139935.0,0.95204,4.216,0,pass,-15.0,15.0,,synthetic:R00033:low_qc:1
R00033,low_qc,quantitative,6.0,6.2095,ng/mL,3.492,2,2,147716.5,142732.2,1.03492,4.192,0,pass,-15.0,15.0,,synthetic:R00033:low_qc:2
R00033,mid_qc,quantitative,150.0,146.7625,ng/mL,-2.1583,1,3,152324.5,155684.7,0.97842,4.2,0,pass,-15.0,15.0,,synthetic:R00033:mid_qc:1
R00033,mid_qc,quantitative,150.0,152.1642,ng/mL,1.4428,2,4,141813.0,139796.1,1.01443,4.192,0,pass,-15.0,15.0,,synthetic:R00033:mid_qc:2
R00033,high_qc,quantitative,400.0,402.9441,ng/mL,0.736,1,5,139373.1,138354.8,1.00736,4.211,0,pass,-15.0,15.0,,synthetic:R00033:high_qc:1
R00033,high_qc,quantitative,400.0,402.835,ng/mL,0.7088,2,6,141849.3,140851.0,1.00709,4.211,0,pass,-15.0,15.0,,synthetic:R00033:high_qc:2
R00034,low_qc,quantitative,3.0,3.1395,ng/mL,4.6494,1,1,145487.1,139023.3,1.04649,4.24,0,pass,-15.0,15.0,,synthetic:R00034:low_qc:1
R00034,low_qc,quantitative,3.0,3.0092,ng/mL,0.3068,2,2,158556.7,158071.8,1.00307,4.19,0,pass,-15.0,15.0,,synthetic:R00034:low_qc:2
R00034,mid_qc,quantitative,30.0,29.9762,ng/mL,-0.0792,1,3,146235.6,146351.5,0.99921,4.23,0,pass,-15.0,15.0,,synthetic:R00034:mid_qc:1
R00034,mid_qc,quantitative,30.0,29.9075,ng/mL,-0.3082,2,4,146122.8,146574.5,0.99692,4.218,0,pass,-15.0,15.0,,synthetic:R00034:mid_qc:2
R00034,high_qc,quantitative,80.0,77.4179,ng/mL,-3.2276,1,5,135976.0,140511.2,0.96772,4.224,0,pass,-15.0,15.0,,synthetic:R00034:high_qc:1
R00034,high_qc,quantitative,80.0,79.3345,ng/mL,-0.8319,2,6,148799.3,150047.5,0.99168,4.221,0,pass,-15.0,15.0,,synthetic:R00034:high_qc:2
R00035,low_qc,quantitative,1.5,1.5086,ng/mL,0.5737,1,1,147838.9,146995.5,1.00574,4.181,0,pass,-15.0,15.0,,synthetic:R00035:low_qc:1
R00035,low_qc,quantitative,1.5,1.4184,ng/mL,-5.4431,2,2,143273.5,151521.0,0.94557,4.231,0,pass,-15.0,15.0,,synthetic:R00035:low_qc:2
R00035,mid_qc,quantitative,75.0,75.4818,ng/mL,0.6424,1,3,145320.0,144392.3,1.00642,4.208,0,pass,-15.0,15.0,,synthetic:R00035:mid_qc:1
R00035,mid_qc,quantitative,75.0,76.3038,ng/mL,1.7384,2,4,150060.6,147496.6,1.01738,4.243,0,pass,-15.0,15.0,,synthetic:R00035:mid_qc:2
R00035,high_qc,quantitative,200.0,200.7213,ng/mL,0.3607,1,5,142107.0,141596.3,1.00361,4.21,0,pass,-15.0,15.0,,synthetic:R00035:high_qc:1
R00035,high_qc,quantitative,200.0,197.3478,ng/mL,-1.3261,2,6,135808.3,137633.4,0.98674,4.179,0,pass,-15.0,15.0,,synthetic:R00035:high_qc:2
R00036,low_qc,quantitative,6.0,5.7965,ng/mL,-3.3913,1,1,142921.8,147938.9,0.96609,4.217,0,pass,-15.0,15.0,,synthetic:R00036:low_qc:1
R00036,low_qc,quantitative,6.0,5.9983,ng/mL,-0.0283,2,2,143527.6,143568.3,0.99972,4.19,0,pass,-15.0,15.0,,synthetic:R00036:low_qc:2
R00036,mid_qc,quantitative,150.0,157.1633,ng/mL,4.7755,1,3,163149.6,155713.5,1.04776,4.222,0,pass,-15.0,15.0,,synthetic:R00036:mid_qc:1
R00036,mid_qc,quantitative,150.0,148.7539,ng/mL,-0.8307,2,4,151396.8,152665.0,0.99169,4.183,0,pass,-15.0,15.0,,synthetic:R00036:mid_qc:2
R00036,high_qc,quantitative,400.0,398.8065,ng/mL,-0.2984,1,5,153364.9,153823.9,0.99702,4.214,0,pass,-15.0,15.0,,synthetic:R00036:high_qc:1
R00036,high_qc,quantitative,400.0,391.0049,ng/mL,-2.2488,2,6,152535.4,156044.5,0.97751,4.201,0,pass,-15.0,15.0,,synthetic:R00036:high_qc:2
R00037,low_qc,quantitative,3.0,3.105,ng/mL,3.5009,1,1,153912.3,148706.2,1.03501,4.228,0,pass,-15.0,15.0,,synthetic:R00037:low_qc:1
R00037,low_qc,quantitative,3.0,3.1117,ng/mL,3.7248,2,2,165765.9,159813.1,1.03725,4.206,0,pass,-15.0,15.0,,synthetic:R00037:low_qc:2
R00037,mid_qc,quantitative,30.0,31.3251,ng/mL,4.417,1,3,159418.1,152674.6,1.04417,4.199,0,pass,-15.0,15.0,,synthetic:R00037:mid_qc:1
R00037,mid_qc,quantitative,30.0,31.2016,ng/mL,4.0053,2,4,154189.7,148251.7,1.04005,4.215,0,pass,-15.0,15.0,,synthetic:R00037:mid_qc:2
R00037,high_qc,quantitative,80.0,84.2152,ng/mL,5.269,1,5,153651.4,145960.8,1.05269,4.167,0,pass,-15.0,15.0,,synthetic:R00037:high_qc:1
R00037,high_qc,quantitative,80.0,83.1644,ng/mL,3.9555,2,6,155217.8,149311.8,1.03955,4.223,0,pass,-15.0,15.0,,synthetic:R00037:high_qc:2
R00038,low_qc,quantitative,1.5,1.5101,ng/mL,0.6759,1,1,153316.9,152287.6,1.00676,4.222,0,pass,-15.0,15.0,,synthetic:R00038:low_qc:1
R00038,low_qc,quantitative,1.5,1.4504,ng/mL,-3.3046,2,2,139019.4,143770.4,0.96695,4.199,0,pass,-15.0,15.0,,synthetic:R00038:low_qc:2
R00038,mid_qc,quantitative,75.0,75.8305,ng/mL,1.1073,1,3,151864.2,150201.1,1.01107,4.194,0,pass,-15.0,15.0,,synthetic:R00038:mid_qc:1
R00038,mid_qc,quantitative,75.0,69.937,ng/mL,-6.7507,2,4,146695.7,157315.5,0.93249,4.183,0,pass,-15.0,15.0,,synthetic:R00038:mid_qc:2
R00038,high_qc,quantitative,200.0,194.8286,ng/mL,-2.5857,1,5,140310.5,144034.7,0.97414,4.216,0,pass,-15.0,15.0,,synthetic:R00038:high_qc:1
R00038,high_qc,quantitative,200.0,151.9609,ng/mL,-24.0195,2,6,117712.1,154924.1,0.7598,4.207,0,fail,-15.0,15.0,,synthetic:R00038:high_qc:2
R00039,low_qc,quantitative,6.0,6.3544,ng/mL,5.9066,1,1,161689.4,152671.7,1.05907,4.223,0,pass,-15.0,15.0,,synthetic:R00039:low_qc:1
R00039,low_qc,quantitative,6.0,5.9736,ng/mL,-0.4399,2,2,155914.2,156603.0,0.9956,4.224,0,pass,-15.0,15.0,,synthetic:R00039:low_qc:2
R00039,mid_qc,quantitative,150.0,155.2184,ng/mL,3.479,1,3,157164.1,151880.2,1.03479,4.214,0,pass,-15.0,15.0,,synthetic:R00039:mid_qc:1
R00039,mid_qc,quantitative,150.0,149.4097,ng/mL,-0.3935,2,4,142646.3,143209.8,0.99606,4.207,0,pass,-15.0,15.0,,synthetic:R00039:mid_qc:2
R00039,high_qc,quantitative,400.0,402.3714,ng/mL,0.5929,1,5,144841.2,143987.6,1.00593,4.22,0,pass,-15.0,15.0,,synthetic:R00039:high_qc:1
R00039,high_qc,quantitative,400.0,392.6159,ng/mL,-1.846,2,6,150891.0,153728.9,0.98154,4.201,0,pass,-15.0,15.0,,synthetic:R00039:high_qc:2
R00040,low_qc,quantitative,3.0,3.168,ng/mL,5.5999,1,1,166280.8,157463.0,1.056,4.196,0,pass,-15.0,15.0,,synthetic:R00040:low_qc:1
R00040,low_qc,quantitative,3.0,3.0714,ng/mL,2.3789,2,2,149576.3,146100.7,1.02379,4.196,0,pass,-15.0,15.0,,synthetic:R00040:low_qc:2
R00040,mid_qc,quantitative,30.0,30.1745,ng/mL,0.5817,1,3,148629.7,147770.2,1.00582,4.201,0,pass,-15.0,15.0,,synthetic:R00040:mid_qc:1
R00040,mid_qc,quantitative,30.0,31.0513,ng/mL,3.5043,2,4,163442.4,157908.8,1.03504,4.178,0,pass,-15.0,15.0,,synthetic:R00040:mid_qc:2
R00040,high_qc,quantitative,80.0,82.7004,ng/mL,3.3755,1,5,151845.9,146887.7,1.03376,4.233,0,pass,-15.0,15.0,,synthetic:R00040:high_qc:1
R00040,high_qc,quantitative,80.0,79.9127,ng/mL,-0.1091,2,6,158132.7,158305.4,0.99891,4.24,0,pass,-15.0,15.0,,synthetic:R00040:high_qc:2
R00041,low_qc,quantitative,1.5,1.6362,ng/mL,9.0824,1,1,159758.9,146457.0,1.09082,4.219,0,pass,-15.0,15.0,,synthetic:R00041:low_qc:1
R00041,low_qc,quantitative,1.5,1.4651,ng/mL,-2.326,2,2,137896.8,141180.6,0.97674,4.17,0,pass,-15.0,15.0,,synthetic:R00041:low_qc:2
R00041,mid_qc,quantitative,75.0,80.8716,ng/mL,7.8288,1,3,158706.0,147183.2,1.07829,4.198,0,pass,-15.0,15.0,,synthetic:R00041:mid_qc:1
R00041,mid_qc,quantitative,75.0,79.8814,ng/mL,6.5086,2,4,159696.5,149937.7,1.06509,4.204,0,pass,-15.0,15.0,,synthetic:R00041:mid_qc:2
R00041,high_qc,quantitative,200.0,208.2111,ng/mL,4.1056,1,5,156978.6,150787.9,1.04106,4.211,0,pass,-15.0,15.0,,synthetic:R00041:high_qc:1
R00041,high_qc,quantitative,200.0,212.7187,ng/mL,6.3594,2,6,158820.8,149324.7,1.06359,4.171,0,pass,-15.0,15.0,,synthetic:R00041:high_qc:2
R00042,low_qc,quantitative,6.0,6.5005,ng/mL,8.342,1,1,170553.7,157421.6,1.08342,4.209,0,pass,-15.0,15.0,,synthetic:R00042:low_qc:1
R00042,low_qc,quantitative,6.0,6.004,ng/mL,0.0667,2,2,150493.7,150393.4,1.00067,4.21,0,pass,-15.0,15.0,,synthetic:R00042:low_qc:2
R00042,mid_qc,quantitative,150.0,157.0827,ng/mL,4.7218,1,3,152472.9,145598.1,1.04722,4.198,0,pass,-15.0,15.0,,synthetic:R00042:mid_qc:1
R00042,mid_qc,quantitative,150.0,157.6394,ng/mL,5.093,2,4,151922.1,144559.7,1.05093,4.208,0,pass,-15.0,15.0,,synthetic:R00042:mid_qc:2
R00042,high_qc,quantitative,400.0,407.6287,ng/mL,1.9072,1,5,146370.8,143631.5,1.01907,4.193,0,pass,-15.0,15.0,,synthetic:R00042:high_qc:1
R00042,high_qc,quantitative,400.0,406.5524,ng/mL,1.6381,2,6,155142.2,152641.7,1.01638,4.213,0,pass,-15.0,15.0,,synthetic:R00042:high_qc:2
R00043,low_qc,quantitative,3.0,2.9827,ng/mL,-0.575,1,1,158476.7,159393.3,0.99425,4.211,0,pass,-15.0,15.0,,synthetic:R00043:low_qc:1
R00043,low_qc,quantitative,3.0,3.0795,ng/mL,2.6505,2,2,155418.8,151405.8,1.02651,4.203,0,pass,-15.0,15.0,,synthetic:R00043:low_qc:2
R00043,mid_qc,quantitative,30.0,32.0368,ng/mL,6.7893,1,3,162691.6,152348.3,1.06789,4.217,0,pass,-15.0,15.0,,synthetic:R00043:mid_qc:1
R00043,mid_qc,quantitative,30.0,32.2371,ng/mL,7.4569,2,4,158752.9,147736.4,1.07457,4.196,0,pass,-15.0,15.0,,synthetic:R00043:mid_qc:2
R00043,high_qc,quantitative,80.0,82.6756,ng/mL,3.3445,1,5,151124.9,146234.0,1.03345,4.214,0,pass,-15.0,15.0,,synthetic:R00043:high_qc:1
R00043,high_qc,quantitative,80.0,82.6594,ng/mL,3.3243,2,6,157332.5,152270.6,1.03324,4.228,0,pass,-15.0,15.0,,synthetic:R00043:high_qc:2
R00044,low_qc,quantitative,1.5,1.4935,ng/mL,-0.4328,1,1,156251.7,156930.9,0.99567,4.225,0,pass,-15.0,15.0,,synthetic:R00044:low_qc:1
R00044,low_qc,quantitative,1.5,1.468,ng/mL,-2.1351,2,2,152612.0,155941.5,0.97865,4.199,0,pass,-15.0,15.0,,synthetic:R00044:low_qc:2
R00044,mid_qc,quantitative,75.0,77.3677,ng/mL,3.157,1,3,148407.3,143865.5,1.03157,4.217,0,pass,-15.0,15.0,,synthetic:R00044:mid_qc:1
R00044,mid_qc,quantitative,75.0,73.4456,ng/mL,-2.0725,2,4,149208.1,152365.9,0.97927,4.205,0,pass,-15.0,15.0,,synthetic:R00044:mid_qc:2
R00044,high_qc,quantitative,200.0,192.0749,ng/mL,-3.9625,1,5,141358.9,147191.4,0.96037,4.196,0,pass,-15.0,15.0,,synthetic:R00044:high_qc:1
R00044,high_qc,quantitative,200.0,195.5572,ng/mL,-2.2214,2,6,161131.2,164791.9,0.97779,4.213,0,pass,-15.0,15.0,,synthetic:R00044:high_qc:2
R00045,low_qc,quantitative,6.0,5.9074,ng/mL,-1.543,1,1,135816.4,137945.0,0.98457,4.206,0,pass,-15.0,15.0,,synthetic:R00045:low_qc:1
R00045,low_qc,quantitative,6.0,7.1835,ng/mL,19.7255,2,2,176718.9,147603.3,1.19726,4.225,0,fail,-15.0,15.0,,synthetic:R00045:low_qc:2
R00045,mid_qc,quantitative,150.0,148.4812,ng/mL,-1.0125,1,3,149731.2,151262.8,0.98987,4.246,0,pass,-15.0,15.0,,synthetic:R00045:mid_qc:1
R00045,mid_qc,quantitative,150.0,153.7702,ng/mL,2.5134,2,4,165342.3,161288.4,1.02513,4.213,0,pass,-15.0,15.0,,synthetic:R00045:mid_qc:2
R00045,high_qc,quantitative,400.0,400.3421,ng/mL,0.0855,1,5,150692.7,150563.9,1.00086,4.189,0,pass,-15.0,15.0,,synthetic:R00045:high_qc:1
R00045,high_qc,quantitative,400.0,390.7578,ng/mL,-2.3105,2,6,151096.6,154670.4,0.97689,4.235,0,pass,-15.0,15.0,,synthetic:R00045:high_qc:2
R00046,low_qc,quantitative,3.0,3.0361,ng/mL,1.2041,1,1,151722.3,149917.1,1.01204,4.2,0,pass,-15.0,15.0,,synthetic:R00046:low_qc:1
R00046,low_qc,quantitative,3.0,2.9792,ng/mL,-0.693,2,2,157365.5,158463.6,0.99307,4.262,0,pass,-15.0,15.0,,synthetic:R00046:low_qc:2
R00046,mid_qc,quantitative,30.0,30.2653,ng/mL,0.8842,1,3,146586.8,145302.0,1.00884,4.209,0,pass,-15.0,15.0,,synthetic:R00046:mid_qc:1
R00046,mid_qc,quantitative,30.0,30.7624,ng/mL,2.5414,2,4,148076.4,144406.4,1.02541,4.209,0,pass,-15.0,15.0,,synthetic:R00046:mid_qc:2
R00046,high_qc,quantitative,80.0,78.6891,ng/mL,-1.6387,1,5,147490.6,149947.8,0.98361,4.219,0,pass,-15.0,15.0,,synthetic:R00046:high_qc:1
R00046,high_qc,quantitative,80.0,80.7985,ng/mL,0.9981,2,6,147911.4,146449.6,1.00998,4.219,0,pass,-15.0,15.0,,synthetic:R00046:high_qc:2
R00047,low_qc,quantitative,1.5,1.4854,ng/mL,-0.9724,1,1,143794.8,145206.7,0.99028,4.233,0,pass,-15.0,15.0,,synthetic:R00047:low_qc:1
R00047,low_qc,quantitative,1.5,1.4548,ng/mL,-3.0164,2,2,137893.8,142182.7,0.96984,4.221,0,pass,-15.0,15.0,,synthetic:R00047:low_qc:2
R00047,mid_qc,quantitative,75.0,78.9683,ng/mL,5.291,1,3,157320.3,149414.8,1.05291,4.247,0,pass,-15.0,15.0,,synthetic:R00047:mid_qc:1
R00047,mid_qc,quantitative,75.0,78.4444,ng/mL,4.5926,2,4,149546.0,142979.5,1.04593,4.226,0,pass,-15.0,15.0,,synthetic:R00047:mid_qc:2
R00047,high_qc,quantitative,200.0,199.3636,ng/mL,-0.3182,1,5,157388.7,157891.1,0.99682,4.195,0,pass,-15.0,15.0,,synthetic:R00047:high_qc:1
R00047,high_qc,quantitative,200.0,198.5273,ng/mL,-0.7364,2,6,145112.8,146189.3,0.99264,4.191,0,pass,-15.0,15.0,,synthetic:R00047:high_qc:2
R00048,low_qc,quantitative,6.0,6.1968,ng/mL,3.28,1,1,145569.0,140945.9,1.0328,4.222,0,pass,-15.0,15.0,,synthetic:R00048:low_qc:1
R00048,low_qc,quantitative,6.0,6.0409,ng/mL,0.681,2,2,141950.3,140990.2,1.00681,4.221,0,pass,-15.0,15.0,,synthetic:R00048:low_qc:2
R00048,mid_qc,quantitative,150.0,157.6019,ng/mL,5.0679,1,3,155942.5,148420.6,1.05068,4.24,0,pass,-15.0,15.0,,synthetic:R00048:mid_qc:1
R00048,mid_qc,quantitative,150.0,152.6842,ng/mL,1.7895,2,4,162762.4,159901.0,1.01789,4.198,0,pass,-15.0,15.0,,synthetic:R00048:mid_qc:2
R00048,high_qc,quantitative,400.0,404.5305,ng/mL,1.1326,1,5,153913.0,152189.2,1.01133,4.205,0,pass,-15.0,15.0,,synthetic:R00048:high_qc:1
R00048,high_qc,quantitative,400.0,401.4564,ng/mL,0.3641,2,6,148541.6,148002.7,1.00364,4.226,0,pass,-15.0,15.0,,synthetic:R00048:high_qc:2
R00049,low_qc,quantitative,3.0,3.1354,ng/mL,4.5127,1,1,155615.9,148896.7,1.04513,4.192,0,pass,-15.0,15.0,,synthetic:R00049:low_qc:1
R00049,low_qc,quantitative,3.0,3.0676,ng/mL,2.2529,2,2,154954.7,151540.6,1.02253,4.209,0,pass,-15.0,15.0,,synthetic:R00049:low_qc:2
R00049,mid_qc,quantitative,30.0,28.806,ng/mL,-3.98,1,3,145521.3,151553.1,0.9602,4.222,0,pass,-15.0,15.0,,synthetic:R00049:mid_qc:1
R00049,mid_qc,quantitative,30.0,30.227,ng/mL,0.7566,2,4,145058.7,143969.5,1.00757,4.219,0,pass,-15.0,15.0,,synthetic:R00049:mid_qc:2
R00049,high_qc,quantitative,80.0,80.4102,ng/mL,0.5127,1,5,152535.5,151757.4,1.00513,4.235,0,pass,-15.0,15.0,,synthetic:R00049:high_qc:1
R00049,high_qc,quantitative,80.0,84.0386,ng/mL,5.0483,2,6,150712.2,143469.5,1.05048,4.222,0,pass,-15.0,15.0,,synthetic:R00049:high_qc:2
R00050,low_qc,quantitative,1.5,1.5545,ng/mL,3.6364,1,1,160262.5,154639.2,1.03636,4.241,0,pass,-15.0,15.0,,synthetic:R00050:low_qc:1
R00050,low_qc,quantitative,1.5,1.4949,ng/mL,-0.3432,2,2,149232.5,149746.4,0.99657,4.196,0,pass,-15.0,15.0,,synthetic:R00050:low_qc:2
R00050,mid_qc,quantitative,75.0,78.2459,ng/mL,4.3279,1,3,154076.2,147684.6,1.04328,4.218,0,pass,-15.0,15.0,,synthetic:R00050:mid_qc:1
R00050,mid_qc,quantitative,75.0,75.1522,ng/mL,0.203,2,4,147029.4,146731.6,1.00203,4.211,0,pass,-15.0,15.0,,synthetic:R00050:mid_qc:2
R00050,high_qc,quantitative,200.0,193.012,ng/mL,-3.494,1,5,140610.3,145701.1,0.96506,4.215,0,pass,-15.0,15.0,,synthetic:R00050:high_qc:1
R00050,high_qc,quantitative,200.0,199.8456,ng/mL,-0.0772,2,6,158026.4,158148.5,0.99923,4.178,0,pass,-15.0,15.0,,synthetic:R00050:high_qc:2
R00051,low_qc,quantitative,6.0,5.9464,ng/mL,-0.8941,1,1,143326.6,144619.6,0.99106,4.194,0,pass,-15.0,15.0,,synthetic:R00051:low_qc:1
R00051,low_qc,quantitative,6.0,5.6713,ng/mL,-5.4776,2,2,141629.3,149836.7,0.94522,4.212,0,pass,-15.0,15.0,,synthetic:R00051:low_qc:2
R00051,mid_qc,quantitative,150.0,145.407,ng/mL,-3.062,1,3,153971.8,158835.4,0.96938,4.187,0,pass,-15.0,15.0,,synthetic:R00051:mid_qc:1
R00051,mid_qc,quantitative,150.0,151.267,ng/mL,0.8447,2,4,157450.9,156132.1,1.00845,4.203,0,pass,-15.0,15.0,,synthetic:R00051:mid_qc:2
R00051,high_qc,quantitative,400.0,402.5398,ng/mL,0.635,1,5,153557.1,152588.2,1.00635,4.25,0,pass,-15.0,15.0,,synthetic:R00051:high_qc:1
R00051,high_qc,quantitative,400.0,398.7557,ng/mL,-0.3111,2,6,153892.7,154372.9,0.99689,4.207,0,pass,-15.0,15.0,,synthetic:R00051:high_qc:2
R00052,low_qc,quantitative,3.0,3.0363,ng/mL,1.2104,1,1,151141.0,149333.5,1.0121,4.242,0,pass,-15.0,15.0,,synthetic:R00052:low_qc:1
R00052,low_qc,quantitative,3.0,2.7938,ng/mL,-6.8722,2,2,131377.0,141071.7,0.93128,4.199,0,pass,-15.0,15.0,,synthetic:R00052:low_qc:2
R00052,mid_qc,quantitative,30.0,29.4328,ng/mL,-1.8907,1,3,157199.7,160229.2,0.98109,4.197,0,pass,-15.0,15.0,,synthetic:R00052:mid_qc:1
R00052,mid_qc,quantitative,30.0,30.3604,ng/mL,1.2015,2,4,150154.8,148372.1,1.01201,4.214,0,pass,-15.0,15.0,,synthetic:R00052:mid_qc:2
